Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3351,26,Male,Shirt,Clothing,151,Mumbai,L,White,Summer,3.1,No,Next Day,Yes,Yes,48,Cash,Monthly
3352,66,Female,Shirt,Clothing,487,Bangalore,XL,Blue,Autumn,3,Yes,Express,No,No,13,UPI,Quarterly
3353,23,Female,Shirt,Accessories,362,Mumbai,XL,White,Autumn,1.4,No,Standard,Yes,Yes,31,Cash,Weekly
3354,55,Female,Jeans,Footwear,278,Lucknow,S,Blue,Winter,4,Yes,Express,No,No,40,Net Banking,Weekly
3355,68,Male,Bag,Footwear,445,Lucknow,XL,White,Summer,1.9,No,Express,No,Yes,3,Net Banking,Monthly
3356,40,Female,Watch,Footwear,379,Delhi,L,Black,Summer,1.2,Yes,Standard,Yes,Yes,27,Net Banking,Monthly
3357,20,Female,Shoes,Footwear,322,Mumbai,S,Blue,Winter,4.2,No,Express,Yes,Yes,48,Cash,Weekly
3358,63,Female,Jeans,Accessories,167,Delhi,XL,Red,Summer,4.5,Yes,Next Day,No,Yes,23,Net Banking,Weekly
3359,27,Male,Watch,Footwear,493,Bangalore,M,White,Autumn,2,No,Express,Yes,No,40,Net Banking,Quarterly
3360,45,Male,Watch,Clothing,362,Lucknow,XL,Blue,Spring,3.8,Yes,Express,No,Yes,37,Net Banking,Weekly
3361,69,Male,Bag,Footwear,473,Bangalore,S,Blue,Spring,1,No,Next Day,No,No,13,Net Banking,Weekly
3362,56,Male,Watch,Clothing,483,Delhi,M,White,Spring,3.9,No,Standard,No,Yes,18,UPI,Weekly
3363,20,Female,Bag,Footwear,279,Delhi,M,Blue,Summer,2.9,No,Next Day,Yes,No,24,UPI,Monthly
3364,60,Female,Shoes,Clothing,185,Delhi,M,Red,Winter,4.2,No,Standard,Yes,No,21,UPI,Weekly
3365,26,Female,Bag,Clothing,474,Mumbai,L,Blue,Spring,2.6,No,Express,Yes,No,29,Cash,Quarterly
3366,56,Female,Shoes,Accessories,499,Bangalore,S,Black,Winter,2.4,No,Express,No,No,32,Cash,Weekly
3367,50,Female,Jeans,Footwear,69,Delhi,L,Blue,Winter,4.4,Yes,Standard,No,Yes,20,UPI,Weekly
3368,32,Male,Watch,Clothing,322,Lucknow,S,Red,Spring,1.2,No,Next Day,No,No,31,UPI,Weekly
3369,40,Male,Watch,Clothing,305,Mumbai,M,Black,Spring,1.7,No,Standard,Yes,Yes,32,Cash,Monthly
3370,24,Female,Watch,Accessories,376,Bangalore,L,Black,Winter,2.6,No,Express,Yes,No,48,Cash,Quarterly
3371,69,Male,Bag,Footwear,487,Bangalore,M,White,Autumn,3.4,Yes,Express,No,Yes,40,Card,Weekly
3372,30,Male,Jeans,Footwear,133,Bangalore,M,Black,Spring,1,Yes,Next Day,Yes,No,28,Card,Monthly
3373,34,Female,Shoes,Accessories,488,Mumbai,L,Black,Winter,3.3,Yes,Standard,Yes,No,8,UPI,Monthly
3374,44,Female,Bag,Accessories,325,Mumbai,S,Red,Autumn,2.5,No,Standard,No,No,16,UPI,Monthly
3375,52,Male,Shirt,Accessories,50,Mumbai,XL,Red,Autumn,3.5,Yes,Express,Yes,No,16,Cash,Monthly
3376,44,Male,Shoes,Footwear,260,Delhi,XL,Black,Autumn,4.6,Yes,Next Day,Yes,Yes,14,UPI,Weekly
3377,44,Male,Bag,Clothing,75,Mumbai,XL,Black,Spring,2.8,Yes,Next Day,No,No,47,UPI,Monthly
3378,48,Female,Bag,Clothing,478,Lucknow,M,White,Summer,3.2,Yes,Standard,Yes,Yes,26,Card,Weekly
3379,62,Female,Jeans,Clothing,383,Lucknow,M,Red,Spring,2.9,No,Express,No,Yes,49,Card,Monthly
3380,38,Female,Watch,Clothing,453,Lucknow,XL,Red,Autumn,1.5,Yes,Standard,No,No,5,Net Banking,Quarterly
3381,61,Female,Bag,Accessories,305,Mumbai,L,Black,Winter,4.2,Yes,Next Day,Yes,Yes,35,Net Banking,Quarterly
3382,58,Male,Bag,Footwear,204,Mumbai,XL,Black,Autumn,4.5,No,Express,No,Yes,29,Card,Weekly
3383,67,Female,Watch,Accessories,219,Delhi,S,Black,Autumn,4.2,No,Express,No,Yes,38,UPI,Weekly
3384,65,Male,Watch,Accessories,473,Mumbai,XL,White,Spring,4.8,No,Standard,Yes,Yes,19,Net Banking,Quarterly
3385,59,Male,Shoes,Clothing,84,Bangalore,L,White,Autumn,2.9,Yes,Express,Yes,Yes,25,Cash,Weekly
3386,30,Female,Bag,Accessories,443,Mumbai,XL,Red,Winter,3.6,Yes,Express,Yes,Yes,17,Card,Monthly
3387,58,Female,Bag,Clothing,216,Bangalore,XL,Red,Spring,1.7,No,Standard,No,No,34,UPI,Monthly
3388,56,Male,Shirt,Footwear,299,Delhi,S,Black,Spring,4.9,Yes,Standard,Yes,No,9,Net Banking,Monthly
3389,33,Male,Jeans,Accessories,336,Mumbai,S,White,Autumn,3.3,No,Next Day,Yes,No,33,UPI,Weekly
3390,53,Male,Bag,Accessories,50,Mumbai,S,Red,Spring,2,No,Next Day,No,Yes,24,Cash,Quarterly
3391,31,Female,Shoes,Footwear,82,Mumbai,L,Red,Spring,4.2,Yes,Express,No,Yes,39,UPI,Weekly
3392,45,Female,Watch,Clothing,88,Delhi,XL,White,Winter,3.3,Yes,Next Day,Yes,No,1,Card,Quarterly
3393,59,Male,Watch,Accessories,391,Mumbai,S,Black,Spring,4.8,Yes,Next Day,No,Yes,9,Net Banking,Weekly
3394,27,Male,Jeans,Accessories,47,Lucknow,S,Blue,Summer,4.1,Yes,Express,Yes,Yes,30,Card,Quarterly
3395,35,Male,Shirt,Clothing,309,Lucknow,M,Black,Summer,4.5,Yes,Standard,Yes,Yes,18,Cash,Quarterly
3396,59,Male,Bag,Clothing,62,Mumbai,M,Blue,Summer,3.2,No,Express,No,No,14,UPI,Monthly
3397,41,Male,Shirt,Clothing,386,Mumbai,S,Blue,Summer,3.1,No,Next Day,Yes,No,46,Cash,Weekly
3398,67,Male,Bag,Clothing,488,Bangalore,L,Blue,Summer,4,No,Standard,No,No,45,Net Banking,Weekly
3399,18,Male,Bag,Footwear,212,Mumbai,XL,Red,Winter,1.4,No,Express,No,No,4,Cash,Monthly
3400,55,Female,Bag,Clothing,113,Bangalore,S,Blue,Spring,1.2,Yes,Next Day,Yes,No,26,Card,Monthly
3401,60,Female,Jeans,Clothing,227,Mumbai,S,Black,Spring,4.9,No,Express,Yes,No,33,UPI,Weekly
3402,65,Male,Bag,Footwear,348,Lucknow,S,Black,Summer,4.7,Yes,Express,No,No,39,Card,Weekly
3403,26,Female,Bag,Accessories,366,Bangalore,S,Red,Winter,4.8,No,Standard,No,Yes,10,Cash,Monthly
3404,69,Male,Shirt,Footwear,321,Lucknow,M,Red,Summer,1.2,No,Express,No,No,42,Cash,Monthly
3405,38,Female,Shoes,Footwear,295,Lucknow,S,White,Spring,2.1,No,Standard,Yes,Yes,32,Card,Monthly
3406,36,Male,Jeans,Clothing,319,Mumbai,M,White,Autumn,4.6,Yes,Standard,Yes,Yes,43,Cash,Monthly
3407,36,Female,Bag,Accessories,116,Mumbai,S,Black,Autumn,1.4,Yes,Express,Yes,Yes,34,UPI,Quarterly
3408,51,Male,Jeans,Clothing,111,Delhi,L,Red,Summer,2.8,No,Standard,No,Yes,43,UPI,Weekly
3409,52,Female,Bag,Accessories,466,Bangalore,M,Black,Spring,2.4,No,Express,No,No,1,Net Banking,Quarterly
3410,42,Male,Bag,Footwear,293,Bangalore,S,Black,Winter,4.5,No,Express,Yes,No,11,Card,Quarterly
3411,21,Female,Bag,Footwear,431,Mumbai,S,White,Winter,3.1,Yes,Express,Yes,Yes,26,Cash,Quarterly
3412,69,Male,Bag,Footwear,316,Delhi,M,Blue,Winter,2.2,No,Next Day,Yes,No,15,Cash,Quarterly
3413,29,Female,Shirt,Clothing,233,Lucknow,L,White,Winter,3.1,No,Express,No,No,9,UPI,Weekly
3414,22,Male,Shirt,Clothing,289,Delhi,S,Black,Summer,1.4,Yes,Next Day,Yes,No,35,Card,Weekly
3415,49,Female,Bag,Accessories,348,Bangalore,M,Red,Summer,3.9,No,Express,No,Yes,49,Card,Quarterly
3416,39,Male,Bag,Clothing,101,Delhi,L,Blue,Winter,3.5,Yes,Next Day,Yes,No,26,Cash,Weekly
3417,50,Female,Bag,Accessories,236,Delhi,M,White,Summer,3.4,No,Next Day,Yes,Yes,30,Cash,Weekly
3418,63,Female,Bag,Footwear,364,Lucknow,S,Red,Winter,2.8,Yes,Express,No,No,30,UPI,Monthly
3419,23,Female,Shoes,Clothing,52,Bangalore,M,White,Autumn,2.2,Yes,Next Day,Yes,Yes,20,UPI,Monthly
3420,32,Male,Watch,Footwear,45,Delhi,S,Blue,Winter,1.3,Yes,Express,No,No,33,Net Banking,Weekly
3421,44,Male,Watch,Footwear,88,Delhi,XL,White,Spring,4.8,No,Next Day,Yes,No,40,Cash,Monthly
3422,58,Male,Shirt,Footwear,299,Mumbai,XL,White,Autumn,2.7,Yes,Next Day,No,No,5,Cash,Weekly
3423,49,Female,Bag,Clothing,126,Bangalore,M,White,Winter,3,Yes,Express,Yes,Yes,13,Card,Monthly
3424,37,Female,Watch,Clothing,223,Mumbai,S,Blue,Spring,2.5,Yes,Standard,No,Yes,8,Cash,Quarterly
3425,49,Male,Watch,Clothing,75,Lucknow,S,White,Autumn,5,No,Next Day,No,No,39,UPI,Weekly
3426,68,Female,Shoes,Clothing,132,Bangalore,L,Red,Spring,4.2,Yes,Express,Yes,No,31,Net Banking,Weekly
3427,42,Male,Jeans,Clothing,18,Bangalore,XL,Black,Winter,1.4,Yes,Next Day,Yes,Yes,33,Card,Monthly
3428,63,Female,Watch,Accessories,405,Mumbai,M,White,Winter,3.4,No,Next Day,No,No,31,Net Banking,Weekly
3429,58,Male,Bag,Clothing,238,Bangalore,L,Black,Spring,2.9,Yes,Standard,No,No,26,Net Banking,Weekly
3430,33,Male,Watch,Clothing,96,Lucknow,S,Red,Autumn,4.2,Yes,Standard,No,No,40,Net Banking,Monthly
3431,30,Male,Jeans,Footwear,267,Delhi,XL,Black,Summer,5,No,Next Day,Yes,No,7,Cash,Weekly
3432,58,Male,Shoes,Footwear,467,Bangalore,M,White,Winter,4,Yes,Standard,Yes,Yes,34,Cash,Weekly
3433,28,Male,Shirt,Footwear,414,Lucknow,S,Red,Summer,4.5,Yes,Next Day,Yes,Yes,41,Net Banking,Quarterly
3434,35,Male,Bag,Clothing,443,Mumbai,XL,White,Autumn,3,Yes,Express,No,No,10,Net Banking,Quarterly
3435,30,Male,Shirt,Accessories,208,Lucknow,XL,Red,Spring,2.5,Yes,Next Day,No,No,35,Net Banking,Monthly
3436,49,Male,Jeans,Accessories,186,Mumbai,M,Red,Spring,,No,Express,No,No,3,Card,Quarterly
3437,33,Female,Jeans,Clothing,164,Delhi,XL,White,Winter,4,No,Standard,Yes,Yes,8,UPI,Quarterly
3438,52,Male,Watch,Footwear,159,Lucknow,S,Blue,Summer,1.9,Yes,Standard,Yes,Yes,19,Net Banking,Monthly
3439,66,Male,Jeans,Accessories,460,Mumbai,M,Red,Winter,3,No,Next Day,Yes,No,49,Card,Weekly
3440,61,Female,Shirt,Footwear,77,Lucknow,L,Blue,Winter,1.5,No,Standard,Yes,Yes,18,Cash,Weekly
3441,67,Female,Watch,Clothing,427,Mumbai,L,Black,Winter,1.9,Yes,Standard,Yes,Yes,21,UPI,Quarterly
3442,19,Male,Bag,Accessories,459,Mumbai,M,White,Spring,4.5,Yes,Standard,Yes,No,38,Cash,Quarterly
3443,41,Female,Shoes,Clothing,423,Bangalore,XL,Blue,Spring,1.6,No,Express,No,Yes,39,Net Banking,Quarterly
3444,29,Female,Shoes,Footwear,317,Mumbai,XL,Black,Autumn,4.2,No,Next Day,No,No,33,Net Banking,Quarterly
3445,65,Female,Bag,Accessories,429,Lucknow,S,White,Winter,2.5,Yes,Next Day,No,Yes,1,UPI,Weekly
3446,55,Male,Watch,Clothing,25,Delhi,XL,White,Winter,3.7,No,Next Day,No,No,43,Cash,Monthly
3447,34,Male,Shirt,Clothing,410,Delhi,S,Red,Autumn,4.6,No,Next Day,No,No,13,Card,Monthly
3448,47,Male,Watch,Accessories,260,Delhi,L,Blue,Spring,4.1,No,Next Day,No,No,25,Cash,Monthly
3449,49,Female,Jeans,Clothing,479,Mumbai,M,White,Autumn,4.3,Yes,Express,No,Yes,36,Card,Quarterly
3450,43,Female,Shirt,Clothing,52,Delhi,M,Red,Summer,2,No,Next Day,No,Yes,14,Net Banking,Monthly
3451,42,Female,Jeans,Footwear,465,Mumbai,S,Blue,Winter,2.4,Yes,Express,No,No,34,UPI,Monthly
3452,20,Female,Watch,Footwear,291,Delhi,M,Blue,Autumn,3.9,No,Standard,Yes,Yes,25,Cash,Weekly
3453,41,Male,Shoes,Accessories,60,Lucknow,S,White,Spring,4.1,Yes,Standard,Yes,No,7,Cash,Monthly
3454,36,Male,Watch,Footwear,259,Delhi,XL,White,Winter,4.2,Yes,Standard,No,No,10,UPI,Monthly
3455,60,Female,Watch,Accessories,28,Lucknow,S,Red,Winter,4,Yes,Express,Yes,Yes,38,Net Banking,Weekly
3456,62,Female,Watch,Clothing,50,Lucknow,M,Black,Autumn,1.9,Yes,Express,No,Yes,3,Card,Quarterly
3457,57,Male,Shirt,Footwear,270,Bangalore,S,Black,Winter,2.2,Yes,Express,Yes,Yes,19,Net Banking,Monthly
3458,19,Male,Shirt,Clothing,409,Lucknow,S,Blue,Spring,4.8,No,Express,No,Yes,24,Cash,Monthly
3459,61,Female,Watch,Footwear,63,Lucknow,M,Red,Summer,3.2,Yes,Express,No,No,19,UPI,Quarterly
3460,38,Male,Shoes,Accessories,138,Lucknow,XL,White,Spring,4,No,Next Day,Yes,Yes,20,Card,Quarterly
3461,39,Male,Shoes,Clothing,201,Bangalore,M,White,Summer,3.4,Yes,Next Day,Yes,Yes,48,Card,Weekly
3462,67,Female,Bag,Clothing,275,Bangalore,XL,Blue,Summer,4.7,No,Standard,Yes,Yes,1,Cash,Quarterly
3463,63,Male,Watch,Footwear,10,Mumbai,XL,Black,Summer,4.5,Yes,Standard,No,No,49,Cash,Weekly
3464,20,Male,Shirt,Footwear,323,Bangalore,M,Blue,Summer,2,Yes,Next Day,Yes,Yes,36,Net Banking,Quarterly
3465,36,Female,Jeans,Accessories,253,Mumbai,XL,Black,Autumn,4.5,Yes,Next Day,No,Yes,45,Net Banking,Monthly
3466,56,Male,Bag,Clothing,481,Delhi,M,White,Spring,2.2,Yes,Standard,Yes,No,32,UPI,Monthly
3467,46,Female,Shirt,Footwear,157,Lucknow,L,Black,Summer,2.8,Yes,Express,No,Yes,47,Cash,Quarterly
3468,31,Male,Shirt,Footwear,251,Bangalore,L,White,Winter,4.4,No,Express,Yes,Yes,3,Net Banking,Weekly
3469,45,Male,Jeans,Accessories,49,Bangalore,L,Red,Autumn,2.3,No,Express,Yes,Yes,35,Cash,Weekly
3470,63,Male,Shirt,Accessories,459,Mumbai,XL,Black,Spring,2.2,No,Next Day,Yes,No,35,Cash,Quarterly
3471,29,Female,Bag,Footwear,418,Lucknow,S,Red,Summer,3.7,Yes,Standard,No,No,46,Cash,Weekly
3472,56,Male,Watch,Accessories,183,Bangalore,M,Red,Winter,5,Yes,Express,No,Yes,4,Net Banking,Quarterly
3473,56,Female,Bag,Clothing,235,Delhi,L,Black,Spring,1.5,Yes,Standard,No,No,25,UPI,Monthly
3474,64,Male,Shoes,Clothing,430,Lucknow,M,Black,Winter,3.8,Yes,Next Day,No,No,25,Card,Weekly
3475,33,Male,Shirt,Accessories,154,Lucknow,XL,Blue,Summer,3.1,No,Express,No,No,4,Net Banking,Quarterly
3476,29,Female,Watch,Footwear,125,Lucknow,M,Black,Autumn,2.6,No,Next Day,Yes,Yes,31,UPI,Quarterly
3477,46,Female,Bag,Footwear,128,Mumbai,M,Red,Summer,4,No,Next Day,No,Yes,24,Card,Weekly
3478,45,Female,Shirt,Accessories,356,Delhi,M,Red,Autumn,3.2,No,Next Day,Yes,Yes,24,Cash,Quarterly
3479,39,Male,Shirt,Clothing,113,Delhi,L,Black,Winter,4.2,Yes,Next Day,Yes,Yes,34,Net Banking,Monthly
3480,58,Male,Bag,Accessories,53,Bangalore,S,Black,Spring,4,No,Next Day,No,Yes,37,Net Banking,Quarterly
3481,59,Female,Shirt,Clothing,91,Lucknow,S,Red,Summer,4.9,No,Express,Yes,Yes,33,UPI,Weekly
3482,30,Male,Shoes,Accessories,493,Delhi,XL,Blue,Autumn,4.2,Yes,Express,No,No,19,Net Banking,Weekly
3483,59,Male,Shirt,Accessories,437,Bangalore,S,Blue,Summer,1.3,No,Express,No,No,48,Card,Quarterly
3484,29,Female,Watch,Footwear,477,Delhi,S,Blue,Summer,4.1,Yes,Express,No,No,10,Net Banking,Monthly
3485,39,Female,Watch,Footwear,145,Lucknow,M,Black,Winter,3.6,Yes,Express,No,No,16,Card,Weekly
3486,19,Male,Watch,Footwear,226,Delhi,M,White,Spring,1.4,Yes,Next Day,No,No,24,Card,Monthly
3487,35,Female,Shirt,Clothing,250,Lucknow,S,White,Spring,3.4,No,Express,No,No,15,UPI,Quarterly
3488,67,Female,Shoes,Footwear,266,Delhi,XL,Red,Autumn,4,Yes,Express,Yes,Yes,17,UPI,Weekly
3489,41,Male,Shoes,Clothing,23,Mumbai,S,Blue,Spring,1.8,No,Express,No,Yes,46,Card,Quarterly
3490,54,Female,Watch,Accessories,302,Bangalore,M,Black,Spring,2.7,Yes,Express,Yes,Yes,7,Cash,Weekly
3491,23,Female,Jeans,Footwear,29,Lucknow,S,Blue,Winter,3.2,Yes,Next Day,Yes,Yes,25,Card,Quarterly
3492,51,Male,Shoes,Footwear,144,Mumbai,M,White,Summer,2.7,Yes,Express,No,No,23,Card,Quarterly
3493,37,Male,Watch,Accessories,153,Lucknow,S,Black,Spring,4.5,No,Express,No,No,4,Card,Monthly
3494,56,Male,Bag,Clothing,340,Delhi,XL,White,Autumn,1.7,Yes,Standard,No,Yes,10,Net Banking,Monthly
3495,66,Female,Jeans,Accessories,449,Mumbai,XL,Blue,Summer,,Yes,Express,No,Yes,13,Card,Weekly
3496,45,Male,Shirt,Footwear,352,Lucknow,S,Blue,Summer,4.1,Yes,Express,No,No,23,Cash,Monthly
3497,23,Male,Jeans,Accessories,223,Mumbai,S,White,Summer,2.8,No,Standard,Yes,No,20,Cash,Monthly
3498,42,Male,Bag,Accessories,267,Bangalore,XL,White,Spring,3.2,No,Next Day,No,No,29,Net Banking,Monthly
3499,24,Male,Shoes,Accessories,261,Mumbai,M,White,Winter,1.6,No,Next Day,No,Yes,18,UPI,Quarterly
3500,41,Male,Shirt,Accessories,82,Mumbai,S,Blue,Spring,1.8,Yes,Standard,Yes,No,39,Net Banking,Monthly
3501,21,Female,Jeans,Clothing,479,Lucknow,S,Red,Summer,3.1,No,Next Day,No,Yes,18,UPI,Weekly
3502,51,Female,Jeans,Footwear,460,Bangalore,M,Blue,Summer,1.9,Yes,Standard,Yes,Yes,42,Card,Monthly
3503,34,Male,Shirt,Clothing,127,Bangalore,L,Black,Autumn,4.2,No,Express,Yes,Yes,49,Net Banking,Weekly
3504,28,Male,Bag,Footwear,66,Bangalore,L,Blue,Autumn,3.5,No,Standard,Yes,Yes,33,UPI,Monthly
3505,18,Male,Watch,Clothing,90,Lucknow,S,Black,Summer,1.2,Yes,Express,Yes,No,5,Card,Quarterly
3506,64,Female,Bag,Accessories,318,Mumbai,M,Black,Autumn,2.4,Yes,Express,No,Yes,44,Cash,Weekly
3507,61,Female,Shirt,Accessories,24,Lucknow,M,Red,Spring,4.4,No,Standard,Yes,No,40,UPI,Weekly
3508,60,Female,Shoes,Accessories,60,Bangalore,L,Red,Spring,2.1,No,Standard,No,No,27,Net Banking,Monthly
3509,21,Female,Shoes,Accessories,327,Lucknow,M,Blue,Winter,3.9,No,Next Day,No,No,16,Card,Monthly
3510,36,Male,Shoes,Footwear,81,Lucknow,S,Red,Autumn,1.4,No,Next Day,Yes,No,35,Cash,Weekly
3511,68,Male,Jeans,Clothing,43,Delhi,XL,White,Autumn,4.7,Yes,Standard,Yes,Yes,30,Net Banking,Weekly
3512,48,Male,Shoes,Footwear,20,Mumbai,L,White,Winter,2.8,No,Standard,Yes,Yes,38,Card,Quarterly
3513,24,Female,Watch,Footwear,355,Mumbai,M,Red,Winter,3,Yes,Standard,Yes,Yes,32,Cash,Monthly
3514,25,Male,Jeans,Footwear,188,Mumbai,S,Black,Autumn,3.3,Yes,Standard,No,No,41,Cash,Monthly
3515,31,Male,Watch,Clothing,149,Mumbai,S,Red,Winter,2.5,Yes,Next Day,Yes,No,48,Net Banking,Weekly
3516,68,Female,Watch,Clothing,323,Delhi,XL,Black,Autumn,3.9,No,Standard,Yes,Yes,37,UPI,Quarterly
3517,26,Female,Shirt,Accessories,93,Lucknow,XL,Black,Spring,1.1,Yes,Standard,No,No,15,UPI,Monthly
3518,64,Male,Shirt,Clothing,265,Lucknow,L,Blue,Autumn,1.6,No,Standard,No,Yes,45,UPI,Monthly
3519,53,Female,Watch,Footwear,247,Bangalore,S,Blue,Winter,1.8,No,Express,No,No,41,UPI,Monthly
3520,65,Female,Watch,Footwear,340,Mumbai,M,Black,Winter,3.5,No,Next Day,Yes,Yes,23,Net Banking,Weekly
3521,60,Female,Watch,Accessories,315,Lucknow,M,Black,Autumn,4.6,Yes,Express,Yes,No,2,Cash,Quarterly
3522,35,Female,Bag,Footwear,340,Mumbai,S,White,Winter,1.3,Yes,Next Day,No,No,47,Card,Weekly
3523,61,Male,Bag,Clothing,114,Mumbai,S,Red,Spring,4.4,Yes,Next Day,No,No,27,Net Banking,Weekly
3524,26,Female,Shirt,Footwear,78,Lucknow,M,Red,Spring,4.3,No,Next Day,No,Yes,20,Card,Weekly
3525,33,Female,Shoes,Clothing,271,Lucknow,M,Black,Summer,1.3,No,Standard,Yes,Yes,30,Net Banking,Monthly
3526,29,Female,Bag,Footwear,38,Bangalore,L,White,Spring,1.6,No,Next Day,Yes,Yes,3,UPI,Monthly
3527,24,Female,Shirt,Accessories,232,Delhi,L,Blue,Winter,2.4,Yes,Express,Yes,No,41,Cash,Weekly
3528,22,Female,Shirt,Accessories,316,Delhi,M,Red,Spring,1.5,Yes,Standard,No,Yes,9,Net Banking,Quarterly
3529,27,Female,Shirt,Clothing,412,Lucknow,M,Blue,Autumn,4,Yes,Standard,No,Yes,12,Net Banking,Weekly
3530,24,Female,Shoes,Accessories,330,Mumbai,L,Black,Winter,3,Yes,Next Day,No,Yes,27,Card,Weekly
3531,37,Female,Jeans,Footwear,497,Bangalore,S,Blue,Spring,2.6,Yes,Standard,Yes,Yes,33,UPI,Weekly
3532,21,Female,Watch,Footwear,282,Mumbai,S,Black,Spring,3.9,No,Express,Yes,Yes,0,Card,Monthly
3533,21,Male,Jeans,Accessories,228,Mumbai,XL,White,Autumn,2.2,Yes,Next Day,Yes,Yes,29,Cash,Weekly
3534,69,Female,Shoes,Clothing,130,Lucknow,S,Blue,Winter,4.5,Yes,Next Day,Yes,Yes,7,UPI,Weekly
3535,22,Male,Bag,Accessories,339,Bangalore,S,White,Spring,3.6,Yes,Standard,Yes,Yes,47,Net Banking,Weekly
3536,21,Female,Jeans,Footwear,407,Mumbai,L,White,Spring,2.4,No,Express,No,No,18,Cash,Monthly
3537,19,Female,Shoes,Clothing,167,Mumbai,L,Black,Winter,3.2,Yes,Next Day,No,Yes,24,UPI,Quarterly
3538,24,Female,Watch,Footwear,47,Delhi,S,Blue,Autumn,2,No,Express,No,No,31,Card,Monthly
3539,45,Female,Watch,Footwear,15,Bangalore,XL,Black,Autumn,4.9,No,Express,No,Yes,7,UPI,Weekly
3540,61,Male,Jeans,Footwear,319,Bangalore,S,Black,Summer,2.7,Yes,Standard,No,Yes,8,Net Banking,Weekly
3541,56,Male,Jeans,Accessories,334,Delhi,L,White,Summer,4.6,No,Next Day,Yes,Yes,47,Card,Weekly
3542,48,Female,Watch,Clothing,69,Mumbai,L,Red,Summer,4.9,Yes,Standard,Yes,No,28,Net Banking,Weekly
3543,22,Female,Bag,Clothing,21,Bangalore,XL,Blue,Spring,3.1,No,Express,Yes,No,11,Cash,Monthly
3544,58,Female,Jeans,Footwear,330,Delhi,L,Black,Summer,3.9,No,Express,No,No,33,Cash,Quarterly
3545,19,Female,Watch,Accessories,204,Lucknow,L,Red,Winter,3.3,Yes,Express,No,Yes,44,UPI,Monthly
3546,50,Female,Shoes,Clothing,214,Lucknow,S,Red,Autumn,1.4,Yes,Express,No,No,38,Card,Monthly
3547,39,Male,Watch,Footwear,138,Bangalore,XL,Black,Winter,4.8,Yes,Next Day,Yes,No,20,Card,Monthly
3548,63,Male,Bag,Clothing,361,Delhi,S,Black,Summer,2.8,No,Next Day,Yes,Yes,33,Cash,Monthly
3549,33,Female,Shoes,Footwear,374,Bangalore,M,Blue,Winter,4.6,No,Standard,Yes,Yes,44,UPI,Quarterly
3550,51,Female,Bag,Accessories,35,Lucknow,M,Red,Summer,3.6,Yes,Standard,Yes,No,12,Card,Quarterly
3551,40,Female,Watch,Accessories,53,Delhi,M,White,Autumn,1.4,Yes,Express,Yes,No,39,Net Banking,Quarterly
3552,45,Female,Jeans,Clothing,281,Lucknow,L,Blue,Autumn,2.7,Yes,Express,Yes,No,49,UPI,Weekly
3553,66,Female,Bag,Clothing,305,Lucknow,S,Black,Winter,1.8,No,Next Day,Yes,Yes,17,UPI,Monthly
3554,55,Female,Shirt,Footwear,80,Delhi,M,White,Winter,1.7,Yes,Express,No,Yes,44,Net Banking,Quarterly
3555,39,Female,Jeans,Accessories,87,Delhi,M,Blue,Spring,3.9,No,Express,No,No,1,Card,Quarterly
3556,41,Male,Bag,Footwear,344,Bangalore,L,Red,Winter,1.1,Yes,Standard,Yes,No,18,Card,Quarterly
3557,54,Female,Shoes,Footwear,232,Lucknow,L,Black,Autumn,4.9,No,Next Day,Yes,Yes,13,UPI,Monthly
3558,35,Female,Watch,Clothing,68,Lucknow,XL,Black,Autumn,2.8,No,Standard,No,Yes,1,Card,Monthly
3559,26,Male,Shoes,Accessories,308,Bangalore,S,Black,Spring,3,No,Express,Yes,No,30,UPI,Quarterly
3560,42,Female,Shoes,Footwear,46,Bangalore,XL,White,Summer,2.2,Yes,Express,Yes,No,26,Card,Monthly
3561,21,Female,Jeans,Accessories,123,Bangalore,M,Black,Winter,1.3,Yes,Standard,No,Yes,18,Cash,Monthly
3562,26,Female,Jeans,Accessories,359,Bangalore,M,White,Winter,3.4,Yes,Express,No,No,43,Card,Monthly
3563,39,Male,Bag,Accessories,118,Lucknow,L,White,Spring,2.4,No,Express,No,No,12,Card,Weekly
3564,59,Female,Shoes,Footwear,41,Delhi,S,Red,Summer,3.5,No,Standard,Yes,Yes,41,UPI,Quarterly
3565,58,Male,Jeans,Footwear,480,Delhi,XL,White,Winter,3.2,No,Standard,No,Yes,31,Cash,Quarterly
3566,31,Female,Shirt,Footwear,120,Delhi,M,White,Winter,1.9,No,Standard,No,Yes,44,UPI,Weekly
3567,39,Female,Watch,Accessories,262,Lucknow,XL,Red,Summer,2.8,Yes,Next Day,Yes,Yes,0,Net Banking,Monthly
3568,25,Female,Bag,Accessories,414,Bangalore,S,White,Winter,2.2,Yes,Standard,No,No,48,Net Banking,Quarterly
3569,57,Female,Jeans,Accessories,495,Delhi,XL,Red,Winter,2,No,Next Day,No,Yes,0,UPI,Weekly
3570,30,Male,Bag,Clothing,406,Delhi,M,Black,Spring,4.1,No,Next Day,No,Yes,35,Card,Weekly
